Date,Cash,Shares,Portfolio Value,Portfolio Return
2022-09-16,649.6950901732926,85.0,97177.88234603267,-0.024616869378471296
2022-09-19,649.6950901732926,85.0,97303.41091048579,0.0012917400690637404
2022-09-20,649.6950901732926,85.0,97318.85036361079,0.0001586732980944916
2022-09-21,649.6950901732926,85.0,97585.3573216186,0.0027384926662417097
2022-09-22,649.6950901732926,85.0,96671.90822493892,-0.009360513931092829
2022-09-23,649.6950901732926,85.0,94872.04982650142,-0.018618215275626238
2022-09-26,649.6950901732926,85.0,92471.58840072017,-0.02530209297860775
2022-09-27,93062.79830459226,0.0,93062.79830459226,0.006393422175361874
2022-09-28,93062.79830459226,0.0,93062.79830459226,0.0
2022-09-29,93062.79830459226,0.0,93062.79830459226,0.0
2022-09-30,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-03,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-04,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-06,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-07,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-10,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-11,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-12,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-13,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-14,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-17,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-18,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-19,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-20,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-21,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-24,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-25,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-27,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-28,93062.79830459226,0.0,93062.79830459226,0.0
2022-10-31,93062.79830459226,0.0,93062.79830459226,0.0
2022-11-01,93062.79830459226,0.0,93062.79830459226,0.0
2022-11-02,93062.79830459226,0.0,93062.79830459226,0.0
2022-11-03,93062.79830459226,0.0,93062.79830459226,0.0
2022-11-04,93062.79830459226,0.0,93062.79830459226,0.0
2022-11-07,93062.79830459226,0.0,93062.79830459226,0.0
2022-11-09,93062.79830459226,0.0,93062.79830459226,0.0
2022-11-10,578.5278847301379,79.0,92924.2335732067,-0.001488937942012436
2022-11-11,578.5278847301379,79.0,95052.93254781608,0.022907899185763636
2022-11-14,578.5278847301379,79.0,94595.24944234733,-0.00481503403630934
2022-11-15,578.5278847301379,79.0,94173.45000387076,-0.004458991767167242
2022-11-16,578.5278847301379,79.0,93636.79582906608,-0.0056985718881769065
2022-11-17,578.5278847301379,79.0,93877.29643941764,0.0025684412652329236
2022-11-18,578.5278847301379,79.0,93827.04387594108,-0.000535300497378377
2022-11-21,578.5278847301379,79.0,92148.84355855826,-0.017886104560661087
2022-11-22,578.5278847301379,79.0,92656.79851461295,0.0055123313157141585
2022-11-23,578.5278847301379,79.0,92369.60381246451,-0.0030995534785625
2022-11-24,578.5278847301379,79.0,93161.1564247692,0.008569405731259305
2022-11-25,578.5278847301379,79.0,94543.1935341442,0.014834907191078495
2022-11-28,578.5278847301379,79.0,97772.1642372692,0.0341533915073311
2022-11-29,578.5278847301379,79.0,97939.07488180045,0.0017071386916034381
2022-11-30,578.5278847301379,79.0,98626.5060341442,0.007018967181111169
2022-12-01,578.5278847301379,79.0,98337.52727437858,-0.002930031402162636
2022-12-02,578.5278847301379,79.0,98296.24321676139,-0.0004198199686473725
2022-12-05,578.5278847301379,79.0,96871.12834859733,-0.014498162101896583
2022-12-06,578.5278847301379,79.0,97149.32561422233,0.0028718284835487218
2022-12-07,578.5278847301379,79.0,95724.21074605826,-0.014669323324210781
2022-12-08,578.5278847301379,79.0,95679.33928609733,-0.00046875769056975436
2022-12-09,578.5278847301379,79.0,94238.0714638317,-0.015063521895317344
2022-12-12,578.5278847301379,79.0,94381.65434957389,0.0015236186767393356
2022-12-13,578.5278847301379,79.0,94808.83489156608,0.004526097205395319
2022-12-14,578.5278847301379,79.0,94467.80986715201,-0.0035969751638029734
2022-12-15,578.5278847301379,79.0,93134.22197652701,-0.01411684988251971
2022-12-16,578.5278847301379,79.0,92676.52922750358,-0.0049143348095911366
2022-12-19,578.5278847301379,79.0,93886.26494527701,0.013053312719596644
2022-12-20,578.5278847301379,79.0,94693.97051168326,0.00860302161212867
2022-12-21,578.5278847301379,79.0,93354.99187398795,-0.014140062249582308
2022-12-22,578.5278847301379,79.0,93114.4816200817,-0.0025762977327542513
2022-12-23,578.5278847301379,79.0,90400.65032125358,-0.029145104516619447
2022-12-26,578.5278847301379,79.0,91184.98955465201,0.008676256538101779
2022-12-27,578.5278847301379,79.0,91926.27995992545,0.00812952229192443
2022-12-28,578.5278847301379,79.0,91917.31145406608,-9.756193618715159e-05
2022-12-29,578.5278847301379,79.0,91876.02739644889,-0.0004491434416880047
2022-12-30,578.5278847301379,79.0,92016.01323629264,0.0015236383615031546
2023-01-02,92907.6173743399,0.0,92907.6173743399,0.009689662773779029
2023-01-03,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-04,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-05,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-06,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-09,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-10,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-11,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-12,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-13,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-16,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-17,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-18,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-19,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-20,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-23,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-24,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-25,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-27,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-30,92907.6173743399,0.0,92907.6173743399,0.0
2023-01-31,92907.6173743399,0.0,92907.6173743399,0.0
2023-02-01,92907.6173743399,0.0,92907.6173743399,0.0
2023-02-02,92907.6173743399,0.0,92907.6173743399,0.0
