Date,Adj Close,Close,High,Low,Open,Volume,Returns,MA50,SMA20,SMA50,SMA200,Signal,Position
2021-03-10,984.8109130859376,1006.9695434570312,1022.268310546875,1001.5700073242188,1018.5301513671876,11519358,-0.0041532646173243,908.895303955078,949.4436340332031,908.8953039550781,902.3271890258789,0,1
2021-03-12,964.7939453125,986.5020751953124,1018.2532348632812,980.1795043945312,1012.9921264648438,16864952,-0.0203256965448461,910.1780261230468,951.2918914794922,910.1780261230468,903.8598089599609,0,1
2021-03-15,951.8402099609376,973.2570190429688,991.7169799804688,960.150390625,987.6327514648438,16698099,-0.0134264268702127,911.2937475585936,952.810659790039,911.2937475585937,905.2019076538086,0,1
2021-03-16,948.0941162109376,969.4265747070312,981.148681640625,967.0729370117188,975.6106567382812,13873801,-0.0039356330094036,912.3146875,954.3452301025391,912.3146875,906.4907763671876,0,1
2021-03-17,927.6708374023438,948.543701171875,970.5341796875,939.1983032226562,968.249755859375,19210236,-0.0215414044443347,912.896922607422,954.2515838623046,912.8969226074219,907.6641549682618,0,1
2021-03-18,906.796142578125,927.1993408203124,962.1348876953124,923.461181640625,956.6430053710938,20647480,-0.0225022647932664,913.2850805664062,952.5782257080078,913.2850805664062,908.6474151611328,0,1
2021-03-19,939.6990966796876,960.8426513671876,967.2344360351562,915.0618896484376,918.84619140625,41787429,0.0362848412742644,914.7993420410156,952.9009338378906,914.7993420410156,909.7909197998047,0,1
2021-03-22,930.852783203125,951.7972412109376,957.150634765625,938.3214721679688,955.7661743164062,18572478,-0.0094139852936114,916.164658203125,952.4969818115235,916.164658203125,910.9176132202149,0,1
2021-03-23,942.1814575195312,963.3809204101562,973.626220703125,948.8436889648438,951.589599609375,17421165,0.0121702105003367,917.5529943847656,954.288818359375,917.5529943847656,912.1736593627929,0,1
2021-03-24,924.0374755859376,944.82861328125,959.8042602539062,941.644287109375,959.8042602539062,16822814,-0.0192574177604397,918.9074792480468,954.8270446777344,918.9074792480469,913.2603204345703,0,1
2021-03-25,898.829833984375,919.0538330078124,947.920654296875,916.0771484375,947.920654296875,22001648,-0.0272798909866488,919.2180041503906,953.2574920654297,919.2180041503906,914.298371887207,0,1
2021-03-26,900.2741088867188,920.5306396484376,929.3222045898438,910.8622436523438,928.5376586914062,20180202,0.0016068390786958,919.7221545410156,949.8791809082031,919.7221545410156,915.2287939453125,0,1
2021-03-30,915.9132080078124,936.5216064453124,945.5670166015624,919.0999755859376,926.691650390625,20441701,0.0173714860471028,920.3423010253906,948.6041320800781,920.3423010253906,916.1795364379883,0,1
2021-03-31,904.0880126953124,924.4302978515624,946.0285034179688,922.5381469726562,931.3067016601562,16250796,-0.0129108251842123,920.9349157714844,946.37900390625,920.9349157714844,917.0640728759765,0,1
2021-04-01,912.5507202148438,933.0834350585938,936.8446655273438,924.453369140625,931.3067016601562,11723312,0.0093604907937026,921.2770336914062,944.4799713134765,921.2770336914062,917.9962045288086,0,1
2021-04-05,899.3489379882812,919.5845947265624,934.5371704101562,905.5088500976562,934.5140991210938,14875099,-0.0144669024242887,921.0621936035157,939.7521362304688,921.0621936035157,918.7711880493164,0,1
2021-04-06,895.6027221679688,915.754150390625,925.2841186523438,908.6931762695312,924.845703125,14009194,-0.0041654753367389,920.4267004394532,935.4293823242188,920.4267004394532,919.2948162841797,0,1
2021-04-07,903.9751586914062,924.31494140625,944.64404296875,919.9076538085938,922.9996948242188,24266353,0.0093483821745992,919.5551550292968,931.4609375,919.5551550292969,919.8900869750977,0,1
2021-04-08,905.1035766601562,925.4686889648438,933.1526489257812,919.7691650390624,928.076171875,15369188,0.0012482842674388,919.1557141113282,927.2690704345703,919.1557141113282,920.5477514648437,0,1
2021-04-09,894.5872802734375,914.7157592773438,925.93017578125,913.7696533203124,922.2843627929688,14037885,-0.0116188872278286,919.52626953125,922.5525268554687,919.52626953125,921.137214050293,0,1
2021-04-12,862.5869750976562,881.9954223632812,905.185791015625,876.965087890625,904.0781860351562,20901482,-0.035771026350833,919.6720556640626,916.4413299560547,919.6720556640626,921.5890386962891,-1,0
2021-04-13,871.9072265625,891.525390625,895.5866088867188,885.0874633789062,887.9256591796875,19411189,0.0108049990712977,920.170792236328,911.7969940185546,920.1707922363281,922.0340844726562,0,0
2021-04-15,877.5490112304688,897.2941284179688,905.0011596679688,882.8491821289062,888.9871215820312,19723716,0.0064706249656991,921.094696044922,908.0824340820312,921.0946960449219,922.5489190673828,0,0
2021-04-16,872.0425415039062,891.663818359375,899.8785400390625,889.0563354492188,893.7406005859375,15656948,-0.0062748287059676,921.426883544922,904.2798553466797,921.4268835449219,923.0790374755859,0,0
2021-04-19,858.3216552734375,877.6342163085938,884.4182739257812,872.2346801757812,878.6956787109375,18478808,-0.015734193663082,921.2093334960938,900.8123962402344,921.2093334960938,923.4652578735352,0,0
2021-04-20,858.073486328125,877.3804321289062,885.6181640625,872.4423828125,881.6954345703125,17203668,-0.0002891328021235,920.9430395507812,898.3762634277343,920.9430395507812,923.7830047607422,0,0
2021-04-22,860.4430541992188,879.8032836914062,883.5183715820312,866.0967407226562,873.2730712890625,14490954,0.0027614975976399,920.7814599609376,894.413461303711,920.7814599609375,924.0504266357422,0,0
2021-04-23,859.5178833007812,878.8572387695312,885.572021484375,874.7037353515625,879.6187133789062,11828857,-0.0010752261801898,920.6063403320312,890.8467163085937,920.6063403320312,924.1690179443359,0,0
2021-04-26,874.6378173828125,894.3174438476562,905.4627075195312,882.1569213867188,886.0797119140625,20846778,0.0175911803300317,920.48357421875,887.4695343017578,920.48357421875,924.4271871948242,0,0
2021-04-27,897.5661010742188,917.7616577148438,921.7074584960938,894.5020751953125,895.3096923828125,19992524,0.0262146036173176,920.7769482421876,886.1459655761719,920.7769482421875,924.8574313354492,0,0
2021-04-28,901.47021484375,921.7536010742188,926.691650390625,913.8389282226562,922.0074462890624,17122437,0.004349667132993,920.9845654296874,886.2779846191406,920.9845654296874,925.2479571533203,0,0
2021-04-29,913.543701171875,934.0987548828124,943.5364379882812,926.36865234375,933.5679931640624,17412606,0.0133931062050871,920.6988635253906,886.9414642333984,920.6988635253906,925.5774383544922,0,0
2021-04-30,900.2064208984375,920.46142578125,939.6136474609376,917.2540283203124,926.9224243164062,19828769,-0.0145994989143143,920.2736950683594,886.1561248779296,920.2736950683594,925.711713256836,0,0
2021-05-03,884.206298828125,904.1012573242188,913.3081665039062,896.7403564453125,907.3086547851562,23640186,-0.0177738368654867,919.6097668457032,885.1620391845703,919.6097668457031,925.806608581543,0,0
2021-05-04,865.0467529296875,884.5105590820312,908.139404296875,881.9262084960938,899.9246826171875,21849830,-0.0216686376514513,918.3198266601562,882.7868408203125,918.3198266601562,925.9704467773438,0,0
2021-05-05,866.6264038085938,886.1258544921875,894.617431640625,880.5647583007812,887.625732421875,12393609,0.001826087287833,916.8470886230468,881.1507141113282,916.8470886230468,926.1435369873047,0,0
2021-05-06,871.5460205078125,891.1561889648438,893.002197265625,879.8955688476562,886.9334716796875,14624666,0.0056767445321286,915.6131103515625,879.9478790283204,915.6131103515625,926.1870913696289,0,0
2021-05-07,871.884521484375,891.5023193359375,902.5321655273438,888.8486938476562,894.2713012695312,12288548,0.0003883913971236,914.2721643066408,878.3433471679688,914.2721643066407,926.2138333129883,0,0
2021-05-10,869.379638671875,888.9409790039062,898.4478759765625,886.5181274414062,894.8482055664062,13941237,-0.0028729524963184,913.532862548828,876.5571502685547,913.5328625488281,926.1114907836914,0,0
2021-05-11,872.5164794921875,892.1484375,894.6405029296875,881.4646606445312,883.772216796875,13478264,0.0036081369758147,912.7177331542968,875.4536102294921,912.7177331542969,925.9516021728516,0,0
2021-05-12,863.4895629882812,882.9183959960938,892.0330200195312,880.0802001953125,890.7408447265625,13177961,-0.0103458406988026,911.3831066894531,875.4987396240234,911.3831066894531,925.6251672363281,0,0
2021-05-14,874.3895874023438,894.0636596679688,896.232666015625,879.6187133789062,889.7947387695312,13291616,0.0126232265927346,909.514091796875,875.6228576660156,909.514091796875,925.1538510131836,0,0
2021-05-17,884.7930908203125,904.7012329101562,906.1318359375,890.8792724609375,894.0636596679688,11873078,0.0118980184209143,908.381669921875,875.9850616455078,908.381669921875,924.7118722534179,0,0
2021-05-18,897.2501220703125,917.4385986328124,924.1995849609376,910.3084106445312,914.231201171875,12064918,0.014079033142597,907.3548608398436,877.2454406738282,907.3548608398437,924.283659362793,0,0
2021-05-19,901.3573608398438,921.6382446289062,930.5913696289062,910.0776977539062,913.7696533203124,16317002,0.0045775850774523,906.3713806152344,879.3972259521485,906.3713806152343,924.0588897705078,0,0
2021-05-20,896.0991821289062,916.2617797851562,928.030029296875,914.231201171875,922.030517578125,11422532,-0.0058336226444505,904.4152514648438,881.2985107421875,904.4152514648438,923.7802969360351,0,0
2021-05-21,903.8397827148438,924.176513671875,927.4300537109376,916.5386962890624,919.3076782226562,10785605,0.0086381069643961,902.8508911132812,883.4683471679688,902.8508911132812,923.6346258544922,0,0
2021-05-24,896.2119750976562,916.3771362304688,927.5223999023438,914.6926879882812,926.691650390625,8551760,-0.0084393360007632,901.1082495117188,885.3030517578125,901.1082495117188,923.581930847168,0,0
2021-05-25,886.0568237304688,905.993408203125,921.6151733398438,904.5396728515624,921.3382568359376,14780102,-0.0113311935673264,899.0505676269531,885.8740020751953,899.0505676269531,923.1589080810547,0,0
2021-05-26,889.1710815429688,909.177734375,913.5389404296876,906.9856567382812,911.462158203125,7480204,0.0035147382527775,897.0556262207032,885.4542510986328,897.0556262207032,922.8059567260742,0,0
2021-05-27,891.9016723632812,911.9698486328124,919.7691650390624,905.5780639648438,909.2931518554688,26819294,0.0030709397516326,895.19744140625,884.9758239746094,895.19744140625,922.4493942260742,0,0
2021-05-28,945.476318359375,966.7498779296876,971.4571533203124,918.3847045898438,918.3847045898438,56469931,0.060067883777072,894.8110888671876,886.5724548339844,894.8110888671876,922.3328350830078,0,0
2021-05-31,975.039306640625,996.9780883789062,1011.4691772460938,962.250244140625,970.0726318359376,59124142,0.0312678252296669,895.2750708007812,890.3140991210937,895.2750708007812,922.4241189575196,0,0
2021-06-01,978.9210205078124,1000.947021484375,1016.22265625,990.609375,999.608642578125,28013832,0.0039810844965433,895.8916088867187,895.0498352050781,895.8916088867187,922.503330078125,0,0
2021-06-02,993.5219116210938,1015.8765258789062,1019.6838989257812,995.4551391601562,995.4551391601562,24630162,0.0149152902097322,897.2086303710937,901.4735931396484,897.2086303710937,922.6695376586914,1,1
2021-06-03,997.313232421875,1019.7531127929688,1038.3746337890625,1013.4998168945312,1024.9910888671875,23974257,0.0038160414545815,899.0189721679687,908.0079345703125,899.0189721679687,922.8672265625,0,1
2021-06-04,988.669921875,1010.9154052734376,1022.8912963867188,1008.031005859375,1022.1298217773438,14468646,-0.0086665956751477,899.998388671875,913.8641296386719,899.998388671875,923.040316772461,0,1
2021-06-07,1005.324462890625,1027.9447021484375,1034.6826171875,1008.3771362304688,1016.22265625,16336573,0.0168454007218505,901.487822265625,920.5361267089844,901.487822265625,923.3473428344727,0,1
2021-06-08,999.54736328125,1022.0375366210938,1027.829345703125,1014.4458618164062,1027.5755615234375,9674735,-0.0057465025696917,902.6351403808594,927.0445129394532,902.6351403808594,923.5641006469726,0,1
2021-06-09,981.674072265625,1003.7621459960938,1024.9910888671875,995.8935546875,1024.068115234375,11409161,-0.0178813847869616,903.7878723144532,932.502392578125,903.7878723144531,923.6621551513672,0,1
2021-06-10,985.2849731445312,1007.4541625976562,1029.1446533203125,1004.93896484375,1012.2537231445312,14155653,0.0036783093094967,905.5169750976562,938.5921630859375,905.5169750976562,923.8561212158203,0,1
2021-06-11,1002.375244140625,1021.3683471679688,1028.2216796875,1006.1157836914062,1007.4080200195312,13762778,0.0173455106511473,907.5589978027344,944.9914459228515,907.5589978027343,924.1698406982422,0,1
2021-06-14,1016.75537109375,1036.02099609375,1042.1820068359375,1013.0151977539062,1022.22216796875,20332436,0.0143460515781728,909.5758410644532,951.5895599365234,909.5758410644531,924.524091796875,0,1
2021-06-15,1019.065185546875,1038.3746337890625,1049.865966796875,1033.8980712890625,1043.451171875,15174215,0.0022717504316109,911.8753845214844,957.6803131103516,911.8753845214844,924.9206967163086,0,1
2021-06-16,1001.6732177734376,1020.6530151367188,1037.01318359375,1017.9993896484376,1036.02099609375,10797349,-0.0170665900671546,913.6578344726564,962.6961059570312,913.6578344726563,925.1057705688477,0,1
2021-06-17,1003.5075073242188,1022.5220947265624,1031.4521484375,1006.0234985351562,1015.2996215820312,15745975,0.0018312255117076,915.741005859375,968.0665222167969,915.741005859375,925.3602700805664,0,1
2021-06-18,1008.0367431640624,1027.1370849609375,1031.4521484375,1008.0771484375,1027.06787109375,29369026,0.0045134050386135,917.9896862792968,973.2763702392579,917.9896862792968,925.6248910522461,0,1
2021-06-21,1013.2905883789062,1032.490478515625,1037.2208251953125,1015.368896484375,1016.9149169921876,12186448,0.0052119580466412,920.1759948730468,979.1303009033203,920.1759948730469,925.9957824707031,0,1
2021-06-22,1008.08203125,1027.1832275390625,1043.451171875,1024.2296142578125,1040.2205810546875,12871913,-0.0051402403107672,922.2355639648438,985.2315612792969,922.2355639648438,926.3258486938477,0,1
2021-06-23,998.8425903320312,1017.7686767578124,1038.6514892578125,1016.0841674804688,1038.3746337890625,16653951,-0.0091653661423882,924.3206701660156,990.71513671875,924.3206701660156,926.5173056030274,0,1
2021-06-24,975.3587036132812,993.8399047851562,1022.0375366210938,987.6096801757812,1018.4609375,91461975,-0.0235110986916803,926.576104736328,994.88798828125,926.5761047363281,926.6276763916015,0,1
2021-06-25,953.14306640625,971.2033081054688,993.8399047851562,960.4273071289062,993.8399047851562,55355022,-0.0227768892867126,928.2008215332032,995.2713256835938,928.2008215332031,926.7056155395508,0,1
2021-06-28,944.7868041992188,962.6886596679688,981.37939453125,960.3811645507812,979.3026733398438,20277042,-0.0087670597432323,929.545577392578,993.7587005615235,929.5455773925781,926.7295874023438,0,1
2021-06-29,945.60205078125,963.5193481445312,973.3031616210938,961.8118286132812,964.3038940429688,27144063,0.0008628894671345,931.016767578125,992.0927520751953,931.016767578125,926.7024588012696,0,1
2021-06-30,955.951171875,974.0646362304688,979.6026000976562,965.0192260742188,967.4190063476562,19762858,0.0109444782667291,932.9693579101564,990.2142150878906,932.9693579101563,926.6046484375,0,1
2021-07-01,950.1991577148438,968.20361328125,979.8333740234376,966.8421630859376,977.4566650390624,12534407,-0.0060170585374923,934.8118713378906,987.858511352539,934.8118713378906,926.1335897827148,0,1
2021-07-02,964.2848510742188,982.5562133789062,984.3330078125,965.8960571289062,967.76513671875,14086620,0.0148239379555439,936.8887072753906,986.6392578125,936.8887072753906,925.7199835205079,0,1
2021-07-05,973.8640747070312,992.3169555664062,993.8629760742188,983.6868896484376,985.9713134765624,11702287,0.0099340185860445,939.1756311035156,985.0662384033203,939.1756311035156,925.3930880737305,0,1
2021-07-06,962.3599853515624,980.5948486328124,991.7169799804688,978.4719848632812,989.8941040039062,10070124,-0.0118128285602173,940.9300744628906,983.2068695068359,940.9300744628906,924.9718881225585,0,1
2021-07-07,955.679443359375,973.7877197265624,981.956298828125,968.2266845703124,981.956298828125,10454892,-0.0069418326757911,942.0923413085936,981.9071380615235,942.0923413085937,924.5044229125976,0,1
2021-07-08,947.7759399414062,965.7345581054688,976.9721069335938,960.3811645507812,976.9721069335938,11185460,-0.0082700360177117,943.0184558105468,980.0316864013672,943.0184558105469,924.0556622314454,0,1
2021-07-09,938.0836181640624,955.8584594726562,965.3192138671876,953.5048217773438,963.6116333007812,9037675,-0.0102263851284757,943.5092541503906,976.817105102539,943.5092541503906,923.5427563476562,0,1
2021-07-12,943.92626953125,961.8118286132812,969.8419189453124,957.3814086914062,959.8042602539062,8585292,0.0062282841892307,944.3836511230468,973.175650024414,944.3836511230469,923.1715606689453,0,1
2021-07-13,950.9917602539062,969.01123046875,970.5572509765624,963.6347045898438,969.149658203125,6717133,0.0074852146303385,945.7193603515624,969.7719787597656,945.7193603515625,922.9365682983398,0,1
2021-07-14,944.7868041992188,962.6886596679688,972.3109130859376,960.4965209960938,969.3111572265624,8532544,-0.0065247211532419,947.3141613769532,966.9276580810547,947.3141613769532,922.6262069702149,0,1
2021-07-15,943.1336669921876,961.0042114257812,966.8421630859376,959.2274169921876,966.8421630859376,9448356,-0.0017497462916327,948.844306640625,963.9089660644531,948.844306640625,922.4195129394532,0,1
2021-07-16,956.7437744140624,974.8722534179688,975.956787109375,963.4270629882812,963.4962768554688,8828185,0.0144307301268118,950.54826171875,961.3443176269532,950.54826171875,922.2346063232421,0,1
2021-07-19,950.652099609375,968.6651000976562,980.2256469726562,965.5730590820312,969.149658203125,8354449,-0.0063670911351558,952.12361328125,958.2123931884765,952.12361328125,921.9864065551758,0,1
2021-07-20,948.3195190429688,966.288330078125,972.8416748046876,961.7656860351562,968.9188842773438,6741464,-0.002453663719214,953.702410888672,955.224267578125,953.7024108886719,921.661549987793,0,1
2021-07-22,960.5029296875,978.7026977539062,980.1795043945312,968.2958984375,977.9181518554688,7972397,0.012847368845499,955.462139892578,953.3072845458985,955.4621398925781,921.4217572021485,-1,0
2021-07-23,953.7092895507812,971.7802124023438,985.04833984375,970.095703125,985.04833984375,9937030,-0.007073003034909,957.266534423828,952.2248138427734,957.2665344238281,921.1685324096679,0,0
2021-07-26,940.642578125,958.4659423828124,978.8411254882812,955.8123168945312,972.8416748046876,12389668,-0.0137009375592178,958.5915942382812,951.5997894287109,958.5915942382812,920.8794250488281,0,0
2021-07-27,930.746337890625,948.3821411132812,961.627197265625,942.3826904296876,958.44287109375,10824523,-0.0105207232422982,959.5106591796877,950.8977661132812,959.5106591796875,920.5450109863282,0,0
2021-07-28,922.7523193359376,940.2366943359376,949.7666625976562,930.4990234375,949.7666625976562,12897848,-0.0085888262239145,960.020703125,949.7552795410156,960.020703125,920.064221496582,0,0
2021-07-29,929.9536743164062,947.5745239257812,957.3352661132812,943.0287475585938,947.920654296875,13765738,0.0078042122783836,960.5926293945312,948.4554046630859,960.5926293945313,919.6606243896484,0,0
2021-07-30,921.8237915039062,939.2906494140624,954.3585815429688,937.352294921875,949.7666625976562,11350608,-0.0087422449494337,961.1071215820313,947.0366363525391,961.1071215820313,919.2294671630859,0,0
2021-08-02,938.6724243164062,956.4584350585938,959.6427612304688,941.9904174804688,948.0591430664062,10925104,0.0182774983329647,961.8037744140624,945.7560150146485,961.8037744140624,918.8744296264648,0,0
2021-08-03,945.5794067382812,963.4962768554688,964.9961547851562,952.6279907226562,964.53466796875,11817299,0.007358245797947,962.791123046875,944.3417816162109,962.791123046875,918.455419921875,0,0
2021-08-04,952.8261108398438,970.8803100585938,975.6106567382812,963.150146484375,966.5652465820312,13169800,0.007663771069803,964.1265087890624,943.865087890625,964.1265087890625,918.0572988891602,0,0
2021-08-05,966.64013671875,984.9560546875,994.4398193359376,971.1110229492188,975.7490844726562,21252078,0.0144979505932412,965.675889892578,944.4131225585937,965.6758898925781,917.9110418701172,0,0
2021-08-06,946.168212890625,964.0962524414062,990.8170776367188,959.3427734375,982.9715576171876,16620987,-0.0211784334733055,966.761220703125,944.3327362060547,966.761220703125,917.7317068481445,0,0
2021-08-09,940.7783813476562,958.6043701171876,964.4423828125,953.6893920898438,960.3811645507812,7494143,-0.0056964834260309,966.6672619628906,944.4674743652344,966.6672619628906,917.5245202636719,0,0
2021-08-10,945.7151489257812,963.6347045898438,975.149169921875,957.0352783203124,960.8426513671876,11919198,0.0052475351007248,966.0807788085938,944.556918334961,966.0807788085938,917.3878286743164,0,0
2021-08-11,958.963134765625,977.1336059570312,978.379638671875,961.48876953125,967.7420654296876,9184963,0.0140084314551711,965.68162109375,944.9554870605468,965.68162109375,917.3880123901367,0,0
2021-08-12,955.88330078125,973.9954223632812,981.240966796875,971.4571533203124,980.6409912109376,8137612,-0.0032116291781412,964.9288488769532,945.5103118896484,964.9288488769531,917.4126287841797,0,0
2021-08-13,971.8032836914062,990.2171020507812,992.1785278320312,973.2800903320312,977.1336059570312,12780901,0.0166547348375525,964.4186499023438,946.9437927246094,964.4186499023438,917.5030783081055,0,0
2021-08-16,984.4171752929688,1003.0698852539062,1016.6841430664062,982.140869140625,991.9246826171876,21935444,0.0129798816419393,964.3335949707032,948.3274627685547,964.3335949707031,917.8460494995118,0,0
2021-08-17,980.2275390625,998.801025390625,1008.4694213867188,991.232421875,1000.9239501953124,12658169,-0.004255956047518,963.8316564941406,949.8062347412109,963.8316564941406,918.1558856201171,0,0
2021-08-18,984.0321044921876,1002.6776123046876,1009.2078247070312,993.424560546875,1003.3006591796876,10075860,0.0038813084493896,963.5213513183594,951.5918640136719,963.5213513183594,918.536762084961,0,0
2021-08-20,972.9808959960938,991.4170532226562,1002.3776245117188,986.2251586914062,988.994140625,9426282,-0.0112305365299,963.3474877929688,952.2157623291016,963.3474877929688,918.8275164794921,0,0
2021-08-23,979.3671264648438,997.9241943359376,1003.3006591796876,984.0560913085938,1003.3006591796876,9854395,0.0065635723116763,963.229130859375,953.4986541748046,963.229130859375,919.0879165649415,0,0
2021-08-24,989.036865234375,1007.7772216796876,1011.607666015625,994.8090209960938,999.1702270507812,11864472,0.0098734565498797,962.96236328125,955.9183685302735,962.96236328125,919.7962176513672,0,0
2021-08-25,997.5969848632812,1016.49951171875,1024.5296630859375,1006.1157836914062,1008.561767578125,13380559,0.0086550056219367,962.5791955566406,959.2609008789062,962.5791955566406,920.6083636474609,0,0
2021-08-26,1010.2108154296876,1029.352294921875,1036.02099609375,1017.6071166992188,1018.9916381835938,18589616,0.0126442148059771,962.4021081542968,963.6338256835937,962.4021081542969,921.3418569946289,1,1
2021-08-27,1008.8292846679688,1027.9447021484375,1035.02880859375,1022.7067260742188,1032.3751220703125,10480636,-0.001367566789642,962.5452294921874,967.5776062011719,962.5452294921874,921.9741116333008,0,1
2021-08-30,1028.2366943359375,1047.719970703125,1050.304443359375,1032.2828369140625,1038.3746337890625,14027062,0.0192375558113939,963.039813232422,972.8982513427734,963.0398132324219,922.5360671997071,0,1
2021-08-31,1022.7566528320312,1042.1358642578125,1053.9501953125,1034.7979736328125,1050.7889404296875,26485463,-0.0053295525573957,963.3342114257812,977.1024627685547,963.3342114257813,923.0219906616211,0,1
2021-09-01,1026.810302734375,1046.2662353515625,1058.1729736328125,1044.3741455078125,1048.9891357421875,11145486,0.0039634549343865,963.6046057128906,981.1640075683594,963.6046057128906,923.4517919921875,0,1
2021-09-02,1039.175048828125,1058.865234375,1065.04931640625,1040.68212890625,1040.68212890625,9956770,0.0120418991325106,964.2264660644532,985.4814544677735,964.2264660644531,924.1405419921875,0,1
2021-09-03,1081.7945556640625,1102.2923583984375,1105.2921142578125,1062.6033935546875,1066.0645751953125,30664428,0.0410128273229803,965.8855053710936,991.2391754150391,965.8855053710937,925.081205444336,0,1
2021-09-06,1098.597900390625,1119.4140625,1144.5196533203125,1113.1375732421875,1113.59912109375,33641710,0.015532842755201,968.3502893066408,998.8606597900391,968.3502893066407,926.0688748168945,0,1
2021-09-07,1105.52734375,1126.4749755859375,1134.3665771484375,1113.1375732421875,1121.444580078125,17349882,0.0063075337727398,971.3979748535156,1007.0981079101563,971.3979748535156,927.077876586914,0,1
2021-09-08,1101.2020263671875,1122.067626953125,1132.5206298828125,1110.6685791015625,1131.59765625,14301651,-0.0039124472201119,974.526279296875,1014.8724517822266,974.526279296875,928.0856753540039,0,1
2021-09-09,1098.597900390625,1119.4140625,1125.0673828125,1115.02978515625,1120.4754638671875,8963249,-0.0023648031098829,977.5861962890624,1021.8541900634766,977.5861962890625,929.0941061401368,0,1
2021-09-13,1074.1175537109375,1094.469970703125,1122.8291015625,1092.854736328125,1122.8291015625,16311160,-0.0222832636681565,979.9495239257812,1027.765902709961,979.9495239257812,930.0118423461914,0,1
2021-09-14,1072.71337890625,1093.039306640625,1104.83056640625,1091.9085693359375,1096.0621337890625,8908356,-0.0013072822428386,982.3998083496094,1032.8114074707032,982.3998083496094,931.0887652587891,0,1
2021-09-15,1077.1746826171875,1097.5850830078125,1105.63818359375,1093.0623779296875,1093.0623779296875,9071075,0.0041588963078713,984.6576049804688,1037.449282836914,984.6576049804687,932.0724505615234,0,1
2021-09-16,1099.775390625,1120.6138916015625,1124.5596923828125,1092.3701171875,1099.0849609375,13448882,0.0209814697398011,987.175831298828,1043.426675415039,987.1758312988281,933.1390124511719,0,1
2021-09-17,1082.72265625,1103.2384033203125,1133.3743896484375,1096.3389892578125,1128.82861328125,34882133,-0.015505651899802,989.5830847167967,1048.3612030029296,989.5830847167969,934.1569827270508,0,1
2021-09-20,1084.444091796875,1104.9921875,1116.068115234375,1093.754638671875,1094.7237548828125,11779819,0.0015899136652752,992.1583776855468,1053.9343627929688,992.1583776855468,935.1727276611329,0,1
2021-09-21,1089.1318359375,1109.7686767578125,1115.260498046875,1100.215576171875,1109.9071044921875,9915736,0.0043227162894654,994.9854956054688,1059.4225982666017,994.9854956054687,936.2633648681641,0,1
2021-09-22,1100.81689453125,1121.6754150390625,1126.9825439453125,1106.7919921875,1111.2916259765625,10995912,0.0107287825111563,998.2401611328124,1065.0115997314454,998.2401611328125,937.3557830810547,0,1
2021-09-23,1127.72021484375,1149.0885009765625,1152.3651123046875,1128.597900390625,1129.4747314453125,15748397,0.0244394144440851,1001.9160400390624,1071.5177612304688,1001.9160400390625,938.5753836059571,0,1
2021-09-24,1124.459228515625,1145.765625,1156.2647705078125,1140.82763671875,1155.387939453125,15192163,-0.0028916625641731,1005.3853894042968,1077.2301818847657,1005.3853894042969,939.7653646850586,0,1
2021-09-27,1143.3685302734375,1165.033203125,1167.5484619140625,1142.3505859375,1147.7501220703125,15373834,0.0168163516099861,1009.3570239257812,1083.9571441650392,1009.3570239257813,941.0889337158203,0,1
2021-09-28,1154.057373046875,1175.9246826171875,1183.700927734375,1159.65673828125,1169.4405517578125,18035258,0.0093485542853635,1013.575498046875,1090.2481781005858,1013.575498046875,942.4401077270508,0,1
2021-09-29,1144.90869140625,1166.6024169921875,1186.0545654296875,1163.002685546875,1186.0545654296875,9719875,-0.0079274062575166,1017.3387963867189,1096.355780029297,1017.3387963867187,943.6653118896485,0,1
2021-09-30,1141.0133056640625,1162.6334228515625,1169.717529296875,1153.9111328125,1165.287109375,13590654,-0.0034023549401157,1021.1460205078124,1102.0659301757812,1021.1460205078125,944.7961157226563,0,1
2021-10-01,1143.0289306640625,1164.6871337890625,1172.1173095703125,1151.442138671875,1154.6495361328125,8958928,0.0017665219064442,1025.0402087402344,1107.2586242675782,1025.0402087402344,945.9820187377929,0,1
2021-10-04,1157.7259521484375,1179.662841796875,1188.2928466796875,1170.84814453125,1178.2091064453125,10918552,0.0128579610630121,1028.9846691894531,1111.055194091797,1028.9846691894531,947.2441152954102,0,1
2021-10-05,1181.75341796875,1204.1453857421875,1205.4376220703125,1175.6015625,1179.17822265625,13533634,0.0207540184926526,1033.5455517578123,1115.2129699707032,1033.5455517578125,948.6590716552735,0,1
2021-10-06,1159.4019775390625,1181.370361328125,1209.1064453125,1177.332275390625,1209.1064453125,10258881,-0.0189137937659669,1037.9207397460937,1117.9067016601562,1037.9207397460937,950.0005221557617,0,1
2021-10-07,1165.0860595703125,1187.1622314453125,1199.32275390625,1184.9931640625,1197.592041015625,6336665,0.0049025981854153,1042.6075341796875,1121.1009033203125,1042.6075341796875,951.3654281616211,0,1
2021-10-08,1209.857177734375,1232.781494140625,1238.8502197265625,1191.36181640625,1193.0924072265625,15772493,0.0384273056881088,1048.3496313476562,1126.6638671875,1048.3496313476562,952.9337664794922,0,1
2021-10-11,1201.4326171875,1224.197509765625,1255.279541015625,1220.82861328125,1246.6956787109375,14768666,-0.0069632686418831,1053.779210205078,1133.0296203613282,1053.779210205078,954.4465545654297,0,1
